[0.0, 0.0, 0.0, 0.0, 0.0, 1557417522.925876]
[0.00391020365289506, 0.00391020365289506, 0.00391020365289506, 0.00391020365289506, 0.00391020365289506, 1557417522.9415169]
[0.007814268020287484, 0.007814268020287484, 0.007814268020287484, 0.007814268020287484, 0.007814268020287484, 1557417522.9571342]
[0.011705104016210983, 0.011705104016210983, 0.011705104016210983, 0.011705104016210983, 0.011705104016210983, 1557417522.9727006]
[0.015608933338612626, 0.015608933338612626, 0.015608933338612626, 0.015608933338612626, 0.015608933338612626, 1557417522.9883218]
[0.019521459031059243, 0.019521459031059243, 0.019521459031059243, 0.019521459031059243, 0.019521459031059243, 1557417523.0039816]
[0.023413259060017448, 0.023413259060017448, 0.023413259060017448, 0.023413259060017448, 0.023413259060017448, 1557417523.0195632]
[0.027327503758551017, 0.027327503758551017, 0.027327503758551017, 0.027327503758551017, 0.027327503758551017, 1557417523.0352404]
[0.031225911159466727, 0.031225911159466727, 0.031225911159466727, 0.031225911159466727, 0.031225911159466727, 1557417523.050861]
[0.035123067828091784, 0.035123067828091784, 0.035123067828091784, 0.035123067828091784, 0.035123067828091784, 1557417523.066484]
[0.03900393862737307, 0.03900393862737307, 0.03900393862737307, 0.03900393862737307, 0.03900393862737307, 1557417523.0820503]
[0.042905250470505994, 0.042905250470505994, 0.042905250470505994, 0.042905250470505994, 0.042905250470505994, 1557417523.0977082]
[0.04678541753188192, 0.04678541753188192, 0.04678541753188192, 0.04678541753188192, 0.04678541753188192, 1557417523.1132917]
[0.050681185801021614, 0.050681185801021614, 0.050681185801021614, 0.050681185801021614, 0.050681185801021614, 1557417523.1289494]
[0.05455559921855203, 0.05455559921855203, 0.05455559921855203, 0.05455559921855203, 0.05455559921855203, 1557417523.1445336]
[0.05844493261945054, 0.05844493261945054, 0.05844493261945054, 0.05844493261945054, 0.05844493261945054, 1557417523.1601913]
[0.06232636671364361, 0.06232636671364361, 0.06232636671364361, 0.06232636671364361, 0.06232636671364361, 1557417523.1758316]
[0.066199321983617, 0.066199321983617, 0.066199321983617, 0.066199321983617, 0.066199321983617, 1557417523.191453]
[0.07006823863753764, 0.07006823863753764, 0.07006823863753764, 0.07006823863753764, 0.07006823863753764, 1557417523.2070744]
[0.07391944014578, 0.07391944014578, 0.07391944014578, 0.07391944014578, 0.07391944014578, 1557417523.2226415]
[0.0777795878402567, 0.0777795878402567, 0.0777795878402567, 0.0777795878402567, 0.0777795878402567, 1557417523.238263]
[0.08164445800593337, 0.08164445800593337, 0.08164445800593337, 0.08164445800593337, 0.08164445800593337, 1557417523.2539227]
[0.0854865285595347, 0.0854865285595347, 0.0854865285595347, 0.0854865285595347, 0.0854865285595347, 1557417523.2695103]
[0.08933918209959855, 0.08933918209959855, 0.08933918209959855, 0.08933918209959855, 0.08933918209959855, 1557417523.285162]
[0.09317037716682453, 0.09317037716682453, 0.09317037716682453, 0.09317037716682453, 0.09317037716682453, 1557417523.3007486]
[0.09700696474871813, 0.09700696474871813, 0.09700696474871813, 0.09700696474871813, 0.09700696474871813, 1557417523.3163803]
[0.10084130439694461, 0.10084130439694461, 0.10084130439694461, 0.10084130439694461, 0.10084130439694461, 1557417523.332027]
[0.10466784015495341, 0.10466784015495341, 0.10466784015495341, 0.10466784015495341, 0.10466784015495341, 1557417523.347667]
[0.10848337864472288, 0.10848337864472288, 0.10848337864472288, 0.10848337864472288, 0.10848337864472288, 1557417523.3632882]
[0.1122934607409138, 0.1122934607409138, 0.1122934607409138, 0.1122934607409138, 0.1122934607409138, 1557417523.378914]
[0.11609477498973222, 0.11609477498973222, 0.11609477498973222, 0.11609477498973222, 0.11609477498973222, 1557417523.3945322]
[0.11988559559378753, 0.11988559559378753, 0.11988559559378753, 0.11988559559378753, 0.11988559559378753, 1557417523.4101362]
[0.12366392088799609, 0.12366392088799609, 0.12366392088799609, 0.12366392088799609, 0.12366392088799609, 1557417523.4257188]
[0.12744442217956767, 0.12744442217956767, 0.12744442217956767, 0.12744442217956767, 0.12744442217956767, 1557417523.4413414]
[0.13121634207701696, 0.13121634207701696, 0.13121634207701696, 0.13121634207701696, 0.13121634207701696, 1557417523.4569607]
[0.13498111994384773, 0.13498111994384773, 0.13498111994384773, 0.13498111994384773, 0.13498111994384773, 1557417523.4725835]
[0.13873726067246003, 0.13873726067246003, 0.13873726067246003, 0.13873726067246003, 0.13873726067246003, 1557417523.4882047]
[0.1424849948611299, 0.1424849948611299, 0.1424849948611299, 0.1424849948611299, 0.1424849948611299, 1557417523.5038261]
